example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:17.295118Z DEBUG ingest_handler{payload_size_bytes=823 table="thread" op="UPDATE" id="thread:1d8464e302c94600981f547b97d70438" views_affected=3 edges_updated=3}:update_all_edges{total_operations=3}: ssp_server: Processing edge operations created=0 updated=3 deleted=0 views=3
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:17.302651Z DEBUG ingest_handler{payload_size_bytes=823 table="thread" op="UPDATE" id="thread:1d8464e302c94600981f547b97d70438" views_affected=3 edges_updated=3}:update_all_edges{total_operations=3}: ssp::edges: Edge update transaction completed successfully operations=3
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:17.303171Z DEBUG scheduler::transport: POST /ingest -> http://ssp-2:8667/ingest
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:17.303748Z DEBUG ingest_handler{payload_size_bytes=823 table="thread" op="UPDATE" id="thread:1d8464e302c94600981f547b97d70438" views_affected=3 edges_updated=3}:update_all_edges{total_operations=3}: ssp_server: Processing edge operations created=0 updated=3 deleted=0 views=3
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:17.305387Z DEBUG ingest_handler{payload_size_bytes=823 table="thread" op="UPDATE" id="thread:1d8464e302c94600981f547b97d70438" views_affected=3 edges_updated=3}:update_all_edges{total_operations=3}: ssp::edges: Edge update transaction completed successfully operations=3
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:17.305603Z DEBUG scheduler::transport: POST /ingest -> http://ssp-3:8667/ingest
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:17.305895Z DEBUG ingest_handler{payload_size_bytes=823 table="thread" op="UPDATE" id="thread:1d8464e302c94600981f547b97d70438" views_affected=1 edges_updated=1}:update_all_edges{total_operations=1}: ssp_server: Processing edge operations created=0 updated=1 deleted=0 views=1
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:17.307206Z  INFO scheduler::ingest: Ingest processed successfully seq=24
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:17.307033Z DEBUG ingest_handler{payload_size_bytes=823 table="thread" op="UPDATE" id="thread:1d8464e302c94600981f547b97d70438" views_affected=1 edges_updated=1}:update_all_edges{total_operations=1}: ssp::edges: Edge update transaction completed successfully operations=1
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:18.597008Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:18.600408Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:18.608205Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:20.630692Z  INFO scheduler::query: Registering query: _spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:20.630750Z DEBUG scheduler::transport: POST /view/register -> http://ssp-3:8667/view/register
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:20.631480Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"), "lastActiveAt": String("2026-02-28T00:18:20.624868834Z"), "params": String("{  }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM thread ORDER BY title desc LIMIT 10;"), "ttl": String("10m")} view_id="_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"}: ssp_server: Registering view: _spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:20.633871Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"), "lastActiveAt": String("2026-02-28T00:18:20.624868834Z"), "params": String("{  }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM thread ORDER BY title desc LIMIT 10;"), "ttl": String("10m")} view_id="_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"}: ssp_server: incantation_id="_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:20.633952Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"), "lastActiveAt": String("2026-02-28T00:18:20.624868834Z"), "params": String("{  }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM thread ORDER BY title desc LIMIT 10;"), "ttl": String("10m")} view_id="_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"}:update_all_edges{total_operations=1}: ssp_server: Processing edge operations created=1 updated=0 deleted=0 views=1
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:20.636306Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"), "lastActiveAt": String("2026-02-28T00:18:20.624868834Z"), "params": String("{  }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM thread ORDER BY title desc LIMIT 10;"), "ttl": String("10m")} view_id="_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"}:update_all_edges{total_operations=1}: ssp::edges: Edge update transaction completed successfully operations=1
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:20.636684Z  INFO scheduler::query: Assigned query _spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43 to SSP ssp-3
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:22.643797Z  INFO scheduler::query: Registering query: _spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:22.643825Z DEBUG scheduler::transport: POST /view/register -> http://ssp-1:8667/view/register
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:22.644130Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"), "lastActiveAt": String("2026-02-28T00:18:22.640507210Z"), "params": String("{ id: user:xzlnym932o5w0x4nf9d9 }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"}: ssp_server: Registering view: _spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:22.645203Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"), "lastActiveAt": String("2026-02-28T00:18:22.640507210Z"), "params": String("{ id: user:xzlnym932o5w0x4nf9d9 }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"}: ssp_server: incantation_id="_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:22.645251Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"), "lastActiveAt": String("2026-02-28T00:18:22.640507210Z"), "params": String("{ id: user:xzlnym932o5w0x4nf9d9 }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"}:update_all_edges{total_operations=1}: ssp_server: Processing edge operations created=1 updated=0 deleted=0 views=1
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:22.647082Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"), "lastActiveAt": String("2026-02-28T00:18:22.640507210Z"), "params": String("{ id: user:xzlnym932o5w0x4nf9d9 }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc"}:update_all_edges{total_operations=1}: ssp::edges: Edge update transaction completed successfully operations=1
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:22.647468Z  INFO scheduler::query: Assigned query _spooky_query:9da9ae3d16d1bc00e8f3434a5778a774ef97f024d965a46de41dc213b799a3cc to SSP ssp-1
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:22.660246Z  INFO scheduler::query: Registering query: _spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:22.660274Z DEBUG scheduler::transport: POST /view/register -> http://ssp-2:8667/view/register
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:22.660700Z  INFO register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"), "lastActiveAt": String("2026-02-28T00:18:22.657507168Z"), "params": String("{  }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM thread ORDER BY title desc LIMIT 10;"), "ttl": String("10m")} view_id="_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43"}: ssp::edges: View already existed - skipping registration view_id=_spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:22.660959Z  INFO scheduler::query: Assigned query _spooky_query:78decf8e0483d32c386ec0e5aa9249e5f3ee5a6124aa4f47217343a875807a43 to SSP ssp-2
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:23.548269Z  INFO scheduler::query: Registering query: _spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:23.548346Z DEBUG scheduler::transport: POST /view/register -> http://ssp-3:8667/view/register
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:23.549878Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"), "lastActiveAt": String("2026-02-28T00:18:23.544185627Z"), "params": String("{ id: thread:1d8464e302c94600981f547b97d70438 }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author, (SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM comment WHERE thread=$parent.id ORDER BY created_at desc LIMIT 10) AS comments, (SELECT * FROM job WHERE assigned_to=$parent.id AND path = \"/spookify\" ORDER BY created_at desc LIMIT 1) AS jobs FROM thread WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"}: ssp_server: Registering view: _spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:23.552146Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"), "lastActiveAt": String("2026-02-28T00:18:23.544185627Z"), "params": String("{ id: thread:1d8464e302c94600981f547b97d70438 }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author, (SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM comment WHERE thread=$parent.id ORDER BY created_at desc LIMIT 10) AS comments, (SELECT * FROM job WHERE assigned_to=$parent.id AND path = \"/spookify\" ORDER BY created_at desc LIMIT 1) AS jobs FROM thread WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"}: ssp_server: incantation_id="_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:23.552246Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"), "lastActiveAt": String("2026-02-28T00:18:23.544185627Z"), "params": String("{ id: thread:1d8464e302c94600981f547b97d70438 }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author, (SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM comment WHERE thread=$parent.id ORDER BY created_at desc LIMIT 10) AS comments, (SELECT * FROM job WHERE assigned_to=$parent.id AND path = \"/spookify\" ORDER BY created_at desc LIMIT 1) AS jobs FROM thread WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"}:update_all_edges{total_operations=3}: ssp_server: Processing edge operations created=3 updated=0 deleted=0 views=1
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:23.556144Z DEBUG register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"), "lastActiveAt": String("2026-02-28T00:18:23.544185627Z"), "params": String("{ id: thread:1d8464e302c94600981f547b97d70438 }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author, (SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM comment WHERE thread=$parent.id ORDER BY created_at desc LIMIT 10) AS comments, (SELECT * FROM job WHERE assigned_to=$parent.id AND path = \"/spookify\" ORDER BY created_at desc LIMIT 1) AS jobs FROM thread WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"}:update_all_edges{total_operations=3}: ssp::edges: Edge update transaction completed successfully operations=3
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:23.556852Z  INFO scheduler::query: Assigned query _spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d to SSP ssp-3
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:23.587051Z  INFO scheduler::query: Registering query: _spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:23.587090Z DEBUG scheduler::transport: POST /view/register -> http://ssp-1:8667/view/register
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:23.588093Z  INFO scheduler::query: Assigned query _spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60 to SSP ssp-1
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:23.587852Z  INFO register_view_handler{payload=Object {"clientId": String("10157980544b49e18564dc8756fb7f88"), "format": String("flat"), "id": String("_spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60"), "lastActiveAt": String("2026-02-28T00:18:23.584441877Z"), "params": String("{  }"), "surql": String("SELECT * FROM thread ORDER BY title asc LIMIT 20;"), "ttl": String("10m")} view_id="_spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60"}: ssp::edges: View already existed - skipping registration view_id=_spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:23.594204Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:23.600751Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:23.609356Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:27.809089Z  INFO scheduler::ingest: Received ingest: CREATE comment:8c4fad4e133e408ca794e281200d42d4 on comment
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:27.809227Z  INFO scheduler::ingest: Broadcasting to 3 ready SSPs
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:27.809235Z DEBUG scheduler::transport: POST /ingest -> http://ssp-1:8667/ingest
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:27.810219Z DEBUG ingest_handler{payload_size_bytes=304 table="comment" op="CREATE" id="comment:8c4fad4e133e408ca794e281200d42d4" views_affected=1 edges_updated=1}:update_all_edges{total_operations=4}: ssp_server: Processing edge operations created=1 updated=3 deleted=0 views=1
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:27.818035Z DEBUG ingest_handler{payload_size_bytes=304 table="comment" op="CREATE" id="comment:8c4fad4e133e408ca794e281200d42d4" views_affected=1 edges_updated=1}:update_all_edges{total_operations=4}: ssp::edges: Edge update transaction completed successfully operations=4
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:27.818419Z DEBUG scheduler::transport: POST /ingest -> http://ssp-2:8667/ingest
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:27.818747Z DEBUG ingest_handler{payload_size_bytes=304 table="comment" op="CREATE" id="comment:8c4fad4e133e408ca794e281200d42d4" views_affected=1 edges_updated=1}:update_all_edges{total_operations=4}: ssp_server: Processing edge operations created=1 updated=3 deleted=0 views=1
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:27.820752Z DEBUG ingest_handler{payload_size_bytes=304 table="comment" op="CREATE" id="comment:8c4fad4e133e408ca794e281200d42d4" views_affected=1 edges_updated=1}:update_all_edges{total_operations=4}: ssp::edges: Edge update transaction completed successfully operations=4
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:27.820999Z DEBUG scheduler::transport: POST /ingest -> http://ssp-3:8667/ingest
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:27.821386Z DEBUG ingest_handler{payload_size_bytes=304 table="comment" op="CREATE" id="comment:8c4fad4e133e408ca794e281200d42d4" views_affected=1 edges_updated=1}:update_all_edges{total_operations=4}: ssp_server: Processing edge operations created=1 updated=3 deleted=0 views=1
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:27.823904Z DEBUG ingest_handler{payload_size_bytes=304 table="comment" op="CREATE" id="comment:8c4fad4e133e408ca794e281200d42d4" views_affected=1 edges_updated=1}:update_all_edges{total_operations=4}: ssp::edges: Edge update transaction completed successfully operations=4
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:27.824096Z  INFO scheduler::ingest: Ingest processed successfully seq=25
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:28.600131Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:28.600431Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:28.608571Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:33.598493Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:33.599349Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:33.607227Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.122130Z  INFO scheduler::query: Registering query: _spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.122163Z DEBUG scheduler::transport: POST /view/register -> http://ssp-2:8667/view/register
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:34.134005Z DEBUG register_view_handler{payload=Object {"clientId": String("0b22ac7ee1db43bbac5c122baf1e6219"), "format": String("flat"), "id": String("_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"), "lastActiveAt": String("2026-02-28T00:18:34.117768091Z"), "params": String("{ id: user:8wpnmt612i7dc7ehw0yp }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"}: ssp_server: Registering view: _spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:34.136409Z DEBUG register_view_handler{payload=Object {"clientId": String("0b22ac7ee1db43bbac5c122baf1e6219"), "format": String("flat"), "id": String("_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"), "lastActiveAt": String("2026-02-28T00:18:34.117768091Z"), "params": String("{ id: user:8wpnmt612i7dc7ehw0yp }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"}: ssp_server: incantation_id="_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:34.136453Z DEBUG register_view_handler{payload=Object {"clientId": String("0b22ac7ee1db43bbac5c122baf1e6219"), "format": String("flat"), "id": String("_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"), "lastActiveAt": String("2026-02-28T00:18:34.117768091Z"), "params": String("{ id: user:8wpnmt612i7dc7ehw0yp }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"}:update_all_edges{total_operations=1}: ssp_server: Processing edge operations created=1 updated=0 deleted=0 views=1
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:34.138975Z DEBUG register_view_handler{payload=Object {"clientId": String("0b22ac7ee1db43bbac5c122baf1e6219"), "format": String("flat"), "id": String("_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"), "lastActiveAt": String("2026-02-28T00:18:34.117768091Z"), "params": String("{ id: user:8wpnmt612i7dc7ehw0yp }"), "surql": String("SELECT * FROM user WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec"}:update_all_edges{total_operations=1}: ssp::edges: Edge update transaction completed successfully operations=1
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.139176Z  INFO scheduler::query: Assigned query _spooky_query:4d5c59b68310c48c1c05c60fe9f35e1718a408bf0ec106527ddcd41ccc8ad6ec to SSP ssp-2
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.172097Z  INFO scheduler::query: Registering query: _spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.172125Z DEBUG scheduler::transport: POST /view/register -> http://ssp-3:8667/view/register
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:34.172672Z  INFO register_view_handler{payload=Object {"clientId": String("0b22ac7ee1db43bbac5c122baf1e6219"), "format": String("flat"), "id": String("_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"), "lastActiveAt": String("2026-02-28T00:18:34.169221507Z"), "params": String("{ id: thread:1d8464e302c94600981f547b97d70438 }"), "surql": String("SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author, (SELECT *, (SELECT * FROM user WHERE id=$parent.author LIMIT 1)[0] AS author FROM comment WHERE thread=$parent.id ORDER BY created_at desc LIMIT 10) AS comments, (SELECT * FROM job WHERE assigned_to=$parent.id AND path = \"/spookify\" ORDER BY created_at desc LIMIT 1) AS jobs FROM thread WHERE id = $id LIMIT 1;"), "ttl": String("10m")} view_id="_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d"}: ssp::edges: View already existed - skipping registration view_id=_spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.172893Z  INFO scheduler::query: Assigned query _spooky_query:823307993c67ff2fdb1141a5930e64a77d7cd94e00f7ed36c2597317f69ba88d to SSP ssp-3
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.192411Z  INFO scheduler::query: Registering query: _spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.192442Z DEBUG scheduler::transport: POST /view/register -> http://ssp-1:8667/view/register
example/schema dev:example: ssp-1-1             | 2026-02-28T00:18:34.192718Z  INFO register_view_handler{payload=Object {"clientId": String("0b22ac7ee1db43bbac5c122baf1e6219"), "format": String("flat"), "id": String("_spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60"), "lastActiveAt": String("2026-02-28T00:18:34.190048257Z"), "params": String("{  }"), "surql": String("SELECT * FROM thread ORDER BY title asc LIMIT 20;"), "ttl": String("10m")} view_id="_spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60"}: ssp::edges: View already existed - skipping registration view_id=_spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60
example/schema dev:example: scheduler-1         | 2026-02-28T00:18:34.192941Z  INFO scheduler::query: Assigned query _spooky_query:295a8abea0d4a518fc403eb7064fbeb953a9b01d5c56f21ca1a3dfc5d535bb60 to SSP ssp-1
example/schema dev:example: ssp-3-1             | 2026-02-28T00:18:38.597428Z DEBUG ssp_server: Heartbeat sent successfully
example/schema dev:example: ssp-2-1             | 2026-02-28T00:18:38.599970Z DEBUG ssp_server: Heartbeat sent successfully
